source,target,distance,type
4974,20216,0.0,same
4973,4356,0.17,sim
4973,4671,0.24,sim
4973,16228,0.24,sim
4973,14438,0.24,sim
4973,12359,0.24,sim
4973,21025,0.51,sim
4973,10724,0.51,sim
4973,22067,0.51,sim
4973,7341,0.55,sim
4972,22766,1.41,sim
4972,16227,1.41,sim
4972,19860,1.62,sim
4972,20296,1.63,sim
4972,4966,1.76,sim
4972,9076,1.84,sim
4972,16836,1.84,sim
4972,18581,1.92,sim
4971,12357,1.16,sim
4971,6669,1.16,sim
4971,6647,1.35,sim
4971,5002,1.43,sim
4971,22765,1.49,sim
4971,4323,1.57,sim
4971,6675,1.6,sim
4971,6563,1.81,sim
4971,16833,1.84,sim
4970,9178,0.88,sim
4970,8659,0.94,sim
4970,23370,1.4,sim
4970,10388,1.5,sim
4970,1744,1.76,sim
4970,10393,1.79,sim
4970,7353,1.97,sim
4969,4673,1.34,sim
4969,13746,1.34,sim
4969,20998,1.4,sim
4969,18232,1.41,sim
4969,12355,1.41,sim
4969,4667,1.41,sim
4969,12361,1.42,sim
4969,6196,1.49,sim
4969,16224,1.58,sim
4968,13307,0.0,same
4968,13319,0.0,same
4968,2791,0.0,same
4968,2794,0.0,same
4968,2783,0.0,same
4968,13309,0.0,same
4968,13321,0.0,same
4968,6382,0.0,same
4968,13355,0.0,same
4968,20216,0.0,same
4966,16836,1.52,sim
4966,9076,1.52,sim
4966,19860,1.6,sim
4966,1992,1.73,sim
4966,4972,1.76,sim
4966,11253,1.81,sim
4966,1532,1.84,sim
4966,14820,1.84,sim
4966,15781,1.88,sim
4965,5510,0.91,sim
4965,3130,0.91,sim
4965,9769,0.98,sim
4965,5492,1.05,sim
4965,453,1.06,sim
4965,15880,1.06,sim
4965,3405,1.09,sim
4965,19016,1.12,sim
4965,19018,1.14,sim
4963,3682,0.0,same
4962,3681,0.0,same
4961,3680,0.0,same
4960,3679,0.0,same
4958,3677,0.0,same
4957,3676,0.0,same
4956,3675,0.0,same
4956,3671,1.11,sim
4956,4952,1.11,sim
4956,25256,1.29,sim
4956,21719,1.46,sim
4956,16970,1.91,sim
4956,460,1.94,sim
4956,15887,1.94,sim
4956,16974,2.0,sim
4955,3674,0.0,same
4954,3673,0.0,same
4953,3672,0.0,same
4953,3590,0.48,sim
4953,3585,0.48,sim
4953,16406,0.62,sim
4953,10526,0.76,sim
4953,10528,0.76,sim
4953,10516,0.76,sim
4953,14444,0.79,sim
4953,21482,0.79,sim
4952,3671,0.0,same
4952,21719,0.94,sim
4952,3675,1.11,sim
4952,4956,1.11,sim
4952,25256,1.34,sim
4951,3670,0.0,same
4950,3669,0.0,same
4947,4942,1.92,sim
4942,4947,1.92,sim
4939,23426,0.73,sim
4939,24433,0.73,sim
4939,17853,1.06,sim
4939,24448,1.18,sim
4939,24443,1.18,sim
4939,22746,1.25,sim
4939,22738,1.25,sim
4939,14314,1.35,sim
4939,7678,1.48,sim
4938,14284,1.54,sim
4938,15772,1.78,sim
4926,4021,1.68,sim
4926,494,1.9,sim
4924,10887,0.53,sim
4924,20707,0.64,sim
4924,19633,0.69,sim
4924,6847,0.7,sim
4924,6835,0.7,sim
4924,22152,0.7,sim
4924,14546,0.73,sim
4924,14555,0.74,sim
4924,25203,0.84,sim
4922,17767,0.25,sim
4922,19958,0.3,sim
4922,1974,0.37,sim
4922,18010,0.41,sim
4922,1977,0.43,sim
4922,1981,0.43,sim
4922,6342,0.44,sim
4922,18876,0.47,sim
4922,24599,0.48,sim
4917,17293,0.82,sim
4917,11239,0.82,sim
4917,4366,1.13,sim
4917,14480,1.21,sim
4917,457,1.21,sim
4917,15884,1.21,sim
4917,7623,1.24,sim
4917,15495,1.24,sim
4917,9634,1.25,sim
4916,11950,0.62,sim
4916,5758,0.62,sim
4916,4784,1.0,sim
4916,17979,1.03,sim
4916,19875,1.17,sim
4916,7696,1.23,sim
4916,13320,1.23,sim
4916,21400,1.23,sim
4916,11615,1.23,sim
4915,4909,0.0,same
4915,6250,1.16,sim
4915,11589,1.23,sim
4915,16847,1.23,sim
4915,17750,1.35,sim
4915,7906,1.43,sim
4915,8319,1.62,sim
4915,519,1.84,sim
4915,19723,1.84,sim
4913,11980,0.62,sim
4913,24955,1.35,sim
4913,11978,1.51,sim
4913,16546,1.52,sim
4913,1779,1.55,sim
4913,12579,1.58,sim
4913,12581,1.58,sim
4913,3590,1.87,sim
4913,3585,1.87,sim
4911,19832,0.07,sim
4911,3299,0.08,sim
4911,13245,0.56,sim
4911,18255,0.56,sim
4911,5135,0.57,sim
4911,23921,0.58,sim
4911,14001,0.58,sim
4911,24230,0.59,sim
4911,1170,0.62,sim
4910,627,0.0,same
4910,12697,0.09,sim
4910,25766,0.24,sim
4910,21134,0.63,sim
4910,7283,0.93,sim
4910,14720,1.1,sim
4910,795,1.19,sim
4910,20356,1.21,sim
4910,23857,1.21,sim
4907,4902,1.14,sim
4906,4901,1.5,sim
4906,10010,1.57,sim
4903,15052,1.81,sim
4903,10177,1.81,sim
4903,21170,1.97,sim
4902,4907,1.14,sim
4901,10010,1.36,sim
4901,4906,1.5,sim
4901,8078,1.69,sim
4899,4896,0.0,same
4899,4893,0.0,same
4899,4892,0.0,same
4897,4894,1.89,sim
4894,4897,1.89,sim
4869,4850,1.94,sim
4869,8833,1.94,sim
4866,4856,0.0,same
4866,4851,1.24,sim
4866,4398,1.57,sim
4866,4387,1.57,sim
4866,4228,1.66,sim
4866,21591,1.7,sim
4866,12713,1.73,sim
4866,2250,1.79,sim
4866,2236,1.79,sim
4863,4853,1.22,sim
4863,3172,1.45,sim
4863,14012,1.5,sim
4863,14015,1.5,sim
4862,4852,0.08,sim
4862,5185,0.08,sim
4862,16350,0.2,sim
4862,5179,0.2,sim
4862,5174,0.21,sim
4862,23820,0.29,sim
4862,5183,0.34,sim
4862,24958,0.35,sim
4862,482,0.54,sim
4861,17047,1.88,sim
4861,8471,1.94,sim
4861,24016,1.94,sim
4861,3905,1.94,sim
4861,135,1.94,sim
4861,8850,1.94,sim
4861,6418,1.96,sim
4861,12781,1.96,sim
4861,12713,1.99,sim
4857,15020,1.86,sim
4857,10148,1.93,sim
4857,14275,1.96,sim
4853,4863,1.22,sim
4853,14015,1.46,sim
4853,14012,1.46,sim
4853,20227,1.65,sim
4853,4542,1.65,sim
4853,24981,1.65,sim
4851,4856,1.24,sim
4851,4866,1.24,sim
4851,4387,1.49,sim
4851,4398,1.49,sim
4851,4228,1.73,sim
4851,297,1.79,sim
4851,9524,1.82,sim
4851,9530,1.82,sim
4851,25342,1.82,sim
4850,3785,1.37,sim
4850,19293,1.92,sim
4850,4869,1.94,sim
4850,17576,1.95,sim
4849,24087,1.12,sim
4849,6383,1.18,sim
4849,14023,1.18,sim
4849,12478,1.24,sim
4849,12480,1.24,sim
4849,18777,1.24,sim
4849,6671,1.24,sim
4849,23778,1.26,sim
4849,24504,1.27,sim
4848,4839,1.63,sim
4848,4122,1.84,sim
4848,20024,1.94,sim
4846,10739,1.6,sim
4846,22082,1.6,sim
4846,21040,1.6,sim
4846,4832,1.6,sim
4846,20838,1.93,sim
4846,14027,1.97,sim
4846,16524,1.97,sim
4845,4839,1.91,sim
4844,4843,0.0,same
4844,4842,1.88,sim
4842,4843,1.88,sim
4842,4844,1.88,sim
4842,21035,1.91,sim
4842,10734,1.91,sim
4842,22077,1.91,sim
4839,21039,1.41,sim
4839,10738,1.41,sim
4839,22081,1.41,sim
4839,4848,1.63,sim
4839,4845,1.91,sim
4839,1453,1.94,sim
4839,15791,1.96,sim
4839,12989,1.96,sim
4838,14069,1.63,sim
4835,20844,0.95,sim
4835,20850,0.95,sim
4835,20853,0.95,sim
4835,20847,0.95,sim
4835,20856,0.95,sim
4835,20841,0.95,sim
4835,23534,1.42,sim
4835,1182,1.6,sim
4835,13540,1.65,sim
4832,4846,1.6,sim
4828,7410,0.38,sim
4828,5765,0.73,sim
4828,5770,1.36,sim
4828,281,1.46,sim
4828,10675,1.79,sim
4828,12135,1.8,sim
4828,277,1.88,sim
4828,6333,1.9,sim
4827,22650,1.62,sim
4827,4812,1.62,sim
4827,4816,1.65,sim
4827,22654,1.65,sim
4827,18825,1.69,sim
4827,15590,1.69,sim
4827,20641,1.69,sim
4827,18823,1.7,sim
4827,15588,1.7,sim
4826,13676,0.73,sim
4826,5759,1.36,sim
4826,1853,1.66,sim
4826,18555,1.85,sim
4826,7225,1.96,sim
4825,24040,1.83,sim
4825,15229,1.95,sim
4825,24787,1.97,sim
4822,8875,1.2,sim
4822,24240,1.4,sim
4822,12072,1.6,sim
4822,4640,1.69,sim
4822,24502,1.79,sim
4822,520,1.89,sim
4822,6659,1.91,sim
4822,25670,1.91,sim
4822,8910,1.91,sim
4820,12100,0.9,sim
4820,11974,1.28,sim
4820,21420,1.28,sim
4820,15986,1.32,sim
4820,16082,1.59,sim
4820,9577,1.62,sim
4820,15701,1.64,sim
4820,4640,1.65,sim
4820,8916,1.65,sim
4806,6004,1.97,sim
4806,8321,1.99,sim
4804,24672,1.58,sim
4804,24669,1.64,sim
4798,17141,0.9,sim
4798,21841,0.9,sim
4798,22781,1.13,sim
4798,22783,1.13,sim
4798,12960,1.2,sim
4798,21858,1.25,sim
4798,17158,1.25,sim
4798,4294,1.46,sim
4798,12963,1.49,sim
4793,1732,1.41,sim
4793,1726,1.58,sim
4793,8396,1.66,sim
4786,24577,1.05,sim
4786,1167,1.13,sim
4786,1623,1.17,sim
4786,17089,1.17,sim
4786,25745,1.17,sim
4786,25743,1.17,sim
4786,25751,1.25,sim
4786,21227,1.26,sim
4786,11599,1.29,sim
4785,19876,1.63,sim
4784,19875,0.64,sim
4784,4916,1.0,sim
4784,17979,1.12,sim
4784,5758,1.16,sim
4784,11950,1.16,sim
4784,13406,1.32,sim
4784,7965,1.32,sim
4784,23108,1.33,sim
4784,21400,1.39,sim
4783,370,1.52,sim
4783,19874,1.68,sim
4783,3432,1.86,sim
4783,19664,1.93,sim
4783,20064,1.98,sim
4782,20060,0.4,sim
4782,369,1.05,sim
4782,17106,1.23,sim
4782,19873,1.52,sim
4782,10965,1.57,sim
4782,25131,1.88,sim
4781,7944,0.26,sim
4781,20059,0.44,sim
4781,17105,0.71,sim
4781,15747,0.78,sim
4781,19872,0.98,sim
4781,368,1.04,sim
4781,22215,1.06,sim
4781,10964,1.18,sim
4781,15291,1.42,sim
4779,15745,0.52,sim
4779,19870,0.8,sim
4779,11710,1.98,sim
4779,11696,2.0,sim
4779,11714,2.0,sim
4777,7941,0.93,sim
4777,16299,1.67,sim
4777,8944,1.71,sim
4777,10569,1.73,sim
4777,21354,1.78,sim
4777,16301,1.83,sim
4777,16306,1.83,sim
4777,11039,1.86,sim
4777,4226,1.88,sim
4775,4016,1.98,sim
4774,17101,0.29,sim
4774,20055,0.29,sim
4773,7938,0.06,sim
4773,24691,0.08,sim
4773,12651,0.09,sim
4773,12644,0.09,sim
4773,12655,0.09,sim
4773,10959,0.09,sim
4773,25814,0.79,sim
4773,23383,1.77,sim
4773,1772,1.77,sim
4752,19750,1.18,sim
4752,19753,1.18,sim
4752,7268,1.38,sim
4752,21512,1.39,sim
4752,23175,1.57,sim
4752,12043,1.57,sim
4752,16909,1.83,sim
4752,10461,1.84,sim
4752,13148,1.92,sim
4750,4747,0.0,same
4749,4746,0.0,same
4743,14191,1.99,sim
4741,11468,0.25,sim
4741,4737,0.28,sim
4741,8675,1.3,sim
4741,23451,1.3,sim
4741,14047,1.3,sim
4741,6528,1.31,sim
4741,23447,1.31,sim
4741,22030,1.57,sim
4741,11465,1.62,sim
4740,23450,1.58,sim
4740,22029,1.95,sim
4739,18554,0.79,sim
4739,22536,0.82,sim
4739,17059,0.84,sim
4739,17986,0.84,sim
4739,19530,0.87,sim
4739,44,0.87,sim
4739,14948,0.88,sim
4739,18555,0.97,sim
4739,1,1.16,sim
4737,11468,0.13,sim
4737,4741,0.28,sim
4737,8675,1.28,sim
4737,14047,1.28,sim
4737,23451,1.28,sim
4737,6528,1.29,sim
4737,23447,1.29,sim
4737,11465,1.6,sim
4737,4778,1.63,sim
4736,11464,1.16,sim
4735,3008,0.61,sim
4735,18611,0.61,sim
4735,24060,0.9,sim
4735,15175,1.05,sim
4735,13193,1.05,sim
4735,16284,1.17,sim
4735,22728,1.22,sim
4735,18600,1.26,sim
4735,18606,1.26,sim
4722,25740,1.55,sim
4718,13991,0.28,sim
4718,13985,0.28,sim
4718,3989,0.56,sim
4718,25314,0.56,sim
4718,6011,0.64,sim
4718,2569,0.65,sim
4718,13286,0.68,sim
4718,19117,0.68,sim
4718,5787,0.7,sim
4717,4712,1.32,sim
4713,845,0.74,sim
4713,839,0.74,sim
4713,12011,0.77,sim
4713,847,0.78,sim
4713,20111,0.86,sim
4713,20077,0.87,sim
4713,1901,0.87,sim
4713,841,0.88,sim
4713,543,0.94,sim
4712,4717,1.32,sim
4708,24595,1.24,sim
4708,17356,1.53,sim
4708,17361,1.53,sim
4708,15996,1.7,sim
4708,18604,1.7,sim
4708,3001,1.7,sim
4708,16284,1.7,sim
4708,22728,1.72,sim
4708,10613,1.74,sim
4701,11295,0.88,sim
4701,4148,1.08,sim
4701,5615,1.11,sim
4701,4150,1.25,sim
4701,9263,1.28,sim
4701,19043,1.29,sim
4701,21292,1.37,sim
4701,5621,1.41,sim
4701,10044,1.43,sim
4700,4696,0.29,sim
4700,22344,1.84,sim
4700,16219,1.94,sim
4696,4700,0.29,sim
4696,23542,1.78,sim
4696,22344,1.78,sim
4696,24469,1.83,sim
4679,12570,0.0,same
4679,681,0.0,same
4679,23642,0.0,same
4679,6267,0.0,same
4679,24529,0.0,same
4679,23006,0.0,same
4679,15386,0.0,same
4679,23639,0.0,same
4679,6272,0.0,same
4679,5838,0.0,same
4678,6981,0.79,sim
4678,6955,0.9,sim
4678,21598,0.94,sim
4678,23756,0.94,sim
4678,20506,1.18,sim
4678,6563,1.19,sim
4678,3183,1.27,sim
4678,3189,1.27,sim
4678,11884,1.28,sim
4677,2750,0.85,sim
4677,904,1.41,sim
4677,901,1.41,sim
4677,8444,1.59,sim
4677,2753,1.6,sim
4677,15695,1.6,sim
4677,15378,1.61,sim
4677,19552,1.65,sim
4677,25781,1.67,sim
4675,13307,0.0,same
4675,13319,0.0,same
4675,2791,0.0,same
4675,2794,0.0,same
4675,2783,0.0,same
4675,13309,0.0,same
4675,13321,0.0,same
4675,6382,0.0,same
4675,13355,0.0,same
4675,20216,0.0,same
4674,22770,1.14,sim
4672,13307,0.0,same
4672,13319,0.0,same
4672,2791,0.0,same
4672,2794,0.0,same
4672,2783,0.0,same
4672,13309,0.0,same
4672,13321,0.0,same
4672,6382,0.0,same
4672,13355,0.0,same
4672,20216,0.0,same
4670,12358,1.2,sim
4670,6670,1.2,sim
4670,22773,1.38,sim
4670,14029,1.46,sim
4670,10842,1.72,sim
4670,7922,1.72,sim
4670,14037,1.73,sim
4670,13755,1.73,sim
4670,16235,1.73,sim
4669,13307,0.0,same
4669,13319,0.0,same
4669,2791,0.0,same
4669,2794,0.0,same
4669,2783,0.0,same
4669,13309,0.0,same
4669,13321,0.0,same
4669,6382,0.0,same
4669,13355,0.0,same
4669,20216,0.0,same
4668,16225,0.65,sim
4666,13307,0.0,same
4666,13319,0.0,same
4666,2791,0.0,same
4666,2794,0.0,same
4666,2783,0.0,same
4666,13309,0.0,same
4666,13321,0.0,same
4666,6382,0.0,same
4666,13355,0.0,same
4666,20216,0.0,same
4662,1450,1.48,sim
4662,6016,1.54,sim
4662,18245,1.54,sim
4662,19674,1.83,sim
4662,1604,1.83,sim
4662,15687,1.92,sim
4662,23851,1.94,sim
4662,14931,1.95,sim
4662,7923,1.98,sim
4661,15557,0.84,sim
4661,5231,1.03,sim
4661,4656,1.27,sim
4661,15555,1.39,sim
4661,12421,1.61,sim
4661,18103,1.75,sim
4661,17001,1.77,sim
4661,17005,1.77,sim
4661,14834,1.93,sim
4658,4654,1.31,sim
4657,4654,1.94,sim
4656,14834,1.03,sim
4656,4661,1.27,sim
4656,5231,1.5,sim
4656,2156,1.6,sim
4656,18103,1.6,sim
4656,15557,1.67,sim
4656,8310,1.76,sim
4656,15547,1.77,sim
4656,7631,1.77,sim
4654,4658,1.31,sim
4654,4653,1.8,sim
4654,4657,1.94,sim
4653,4654,1.8,sim
4650,15516,0.35,sim
4650,15511,1.04,sim
4650,9009,1.07,sim
4650,22699,1.07,sim
4650,14061,1.13,sim
4650,11581,1.13,sim
4650,24506,1.18,sim
4650,7414,1.22,sim
4650,7417,1.22,sim
4647,4641,1.97,sim
4646,6949,1.3,sim
4646,15217,1.53,sim
4646,8869,1.6,sim
4646,25660,1.6,sim
4646,12100,1.65,sim
4646,4820,1.69,sim
4646,6662,1.76,sim
4646,20438,1.81,sim
4646,10605,1.85,sim
4641,4647,1.97,sim
4640,16082,1.19,sim
4640,4220,1.52,sim
4640,12100,1.61,sim
4640,4820,1.65,sim
4640,4822,1.69,sim
4640,8918,1.88,sim
4640,8916,1.88,sim
4638,24502,0.98,sim
4638,12100,1.5,sim
4638,12072,1.77,sim
4638,2756,1.8,sim
4638,20327,1.8,sim
4638,8918,1.99,sim
4638,8916,1.99,sim
4637,2702,0.0,same
4637,22578,0.0,sim
4637,2672,0.0,sim
4637,23377,0.0,sim
4637,12913,0.0,sim
4637,11109,0.0,sim
4637,14715,0.0,sim
4637,7818,0.0,sim
4637,2695,0.0,sim
4634,6906,1.59,sim
4634,5157,1.59,sim
4634,25165,1.6,sim
4634,9441,1.6,sim
4634,5219,1.84,sim
4632,23501,0.97,sim
4618,747,0.0,same
4618,658,1.05,sim
4618,16653,1.58,sim
4618,7111,1.99,sim
4618,15576,1.99,sim
4618,2518,1.99,sim
4618,9026,1.99,sim
4617,15575,1.58,sim
4616,656,0.0,same
4616,16651,0.1,sim
4616,16474,0.39,sim
4616,15574,0.48,sim
4616,9024,0.56,sim
4616,745,0.66,sim
4616,2516,0.66,sim
4616,24724,1.3,sim
4616,20291,1.38,sim
4614,2514,0.29,sim
4614,646,0.49,sim
4614,9015,0.49,sim
4614,736,0.52,sim
4614,16642,0.52,sim
4614,16649,0.56,sim
4614,7098,0.66,sim
4614,2507,0.69,sim
4614,15565,0.74,sim
4613,735,1.7,sim
4613,16648,1.83,sim
4613,16471,1.87,sim
4613,15571,1.95,sim
4613,2513,1.98,sim
4612,741,1.01,sim
4611,740,0.74,sim
4611,7103,0.93,sim
4611,16469,1.21,sim
4611,16646,1.23,sim
4611,15569,1.24,sim
4611,2511,1.24,sim
4611,9019,1.29,sim
4611,650,1.35,sim
4611,22887,1.61,sim
4607,15565,0.28,sim
4607,15572,0.55,sim
4607,16465,0.55,sim
4607,736,0.56,sim
4607,646,0.62,sim
4607,9015,0.62,sim
4607,16642,0.66,sim
4607,16649,0.73,sim
4607,4614,0.76,sim
4605,1943,0.0,same
4605,1939,0.0,same
4605,23821,0.54,sim
4605,19090,0.54,sim
4605,16253,0.71,sim
4605,4872,0.71,sim
4605,6708,0.76,sim
4605,22809,0.76,sim
4605,10378,0.76,sim
4604,734,0.71,sim
4604,16462,1.41,sim
4604,644,1.43,sim
4571,20610,1.2,sim
4571,20903,1.26,sim
4571,14410,1.36,sim
4571,7578,1.46,sim
4571,11064,1.63,sim
4571,14058,1.64,sim
4571,14323,1.68,sim
4571,13426,1.86,sim
4571,24129,1.88,sim
4570,15981,0.21,sim
4570,4489,0.85,sim
4570,25845,0.85,sim
4570,14057,1.32,sim
4570,20902,1.32,sim
4570,14818,1.32,sim
4570,21189,1.32,sim
4570,9555,1.44,sim
4570,23590,1.48,sim
4568,14055,0.48,sim
4568,24126,1.91,sim
4564,24122,0.26,sim
4564,4483,1.19,sim
4564,38,1.47,sim
4564,19524,1.47,sim
4564,12268,1.57,sim
4564,8525,1.61,sim
4564,8197,1.62,sim
4564,8208,1.64,sim
4564,8205,1.65,sim
4562,14810,0.34,sim
4562,20036,0.58,sim
4562,20038,0.6,sim
4562,11034,0.61,sim
4562,4503,0.61,sim
4562,19618,0.66,sim
4562,5820,0.85,sim
4562,5828,0.85,sim
4562,7443,0.91,sim
4559,4554,0.33,sim
4559,8752,0.83,sim
4559,8914,0.85,sim
4559,8759,1.01,sim
4559,8906,1.01,sim
4559,16615,1.13,sim
4559,21942,1.13,sim
4559,22914,1.13,sim
4559,15413,1.14,sim
4558,25267,1.63,sim
4558,23516,1.96,sim
4558,20300,1.97,sim
4554,4559,0.33,sim
4554,16625,0.59,sim
4554,21953,0.59,sim
4554,7185,0.6,sim
4554,22914,0.61,sim
4554,21942,0.61,sim
4554,16615,0.61,sim
4554,11973,0.62,sim
4554,19235,0.62,sim
4531,13307,0.0,same
4531,13319,0.0,same
4531,2791,0.0,same
4531,2794,0.0,same
4531,2783,0.0,same
4531,13309,0.0,same
4531,13321,0.0,same
4531,6382,0.0,same
4531,13355,0.0,same
4531,20216,0.0,same
4530,21169,1.17,sim
4530,16897,1.3,sim
4530,1985,1.35,sim
4530,11829,1.39,sim
4530,11840,1.39,sim
4530,8667,1.41,sim
4530,19449,1.45,sim
4530,15408,1.45,sim
4530,5986,1.5,sim
4528,4526,1.34,sim
4527,4522,0.65,sim
4526,4528,1.34,sim
4524,6828,1.12,sim
4524,14114,1.46,sim
4524,6323,1.62,sim
4524,5576,1.69,sim
4524,1497,1.95,sim
4522,4527,0.65,sim
4520,17851,1.74,sim
4520,10875,1.79,sim
4519,13066,0.84,sim
4519,2876,1.08,sim
4519,19387,1.17,sim
4519,4508,1.3,sim
4519,2868,1.3,sim
4519,2871,1.3,sim
4519,11073,1.31,sim
4519,13814,1.34,sim
4519,8237,1.37,sim
4517,23068,1.61,sim
4517,9611,1.7,sim
4517,13393,1.91,sim
4516,20904,1.43,sim
4516,19309,1.43,sim
4516,19301,1.43,sim
4516,14919,1.44,sim
4516,6686,1.44,sim
4516,11144,1.44,sim
4516,2866,1.45,sim
4516,1175,1.48,sim
4516,12146,1.48,sim
4512,4507,0.0,same
4512,13699,1.22,sim
4512,14778,1.46,sim
4512,21315,1.61,sim
4512,6386,1.63,sim
4512,1676,1.64,sim
4512,20963,1.64,sim
4512,20430,1.67,sim
4512,16512,1.68,sim
4511,4506,1.89,sim
4508,24696,0.76,sim
4508,24700,0.76,sim
4508,13814,0.87,sim
4508,11088,1.2,sim
4508,15374,1.25,sim
4508,2876,1.26,sim
4508,19387,1.27,sim
4508,3231,1.27,sim
4508,4519,1.3,sim
4506,4511,1.89,sim
4504,13307,0.0,same
4504,13319,0.0,same
4504,2791,0.0,same
4504,2794,0.0,same
4504,2783,0.0,same
4504,13309,0.0,same
4504,13321,0.0,same
4504,6382,0.0,same
4504,13355,0.0,same
4504,20216,0.0,same
4491,13307,0.0,same
4491,13319,0.0,same
4491,2791,0.0,same
4491,2794,0.0,same
4491,2783,0.0,same
4491,13309,0.0,same
4491,13321,0.0,same
4491,6382,0.0,same
4491,13355,0.0,same
4491,20216,0.0,same
4488,1515,0.0,same
4488,14056,0.9,sim
4488,20901,0.9,sim
4488,1510,0.9,sim
4488,24127,0.9,sim
4488,4569,0.9,sim
4488,13588,1.32,sim
4488,20481,1.57,sim
4488,13210,1.57,sim
4487,16917,1.52,sim
4487,6232,1.58,sim
4487,14819,1.66,sim
4487,8009,1.71,sim
4487,18043,1.77,sim
4487,18045,1.77,sim
4487,165,1.78,sim
4487,14058,1.83,sim
4487,23439,1.84,sim
4484,24123,0.82,sim
4484,18278,0.99,sim
4483,20896,0.6,sim
4483,24122,1.18,sim
4483,4564,1.19,sim
4483,19524,1.46,sim
4483,38,1.46,sim
4483,1880,1.59,sim
4483,1912,1.63,sim
4483,12268,1.77,sim
4483,8205,1.77,sim
4481,14049,0.55,sim
4481,22517,0.83,sim
4481,18100,1.14,sim
4481,3245,1.22,sim
4481,13942,1.31,sim
4481,24289,1.32,sim
4481,1624,1.4,sim
4481,17090,1.4,sim
4481,17452,1.43,sim
4465,9871,0.93,sim
4465,9867,0.93,sim
4465,7790,1.04,sim
4465,6966,1.21,sim
4465,10802,1.34,sim
4465,25721,1.64,sim
4465,11962,1.65,sim
4465,1375,1.76,sim
4465,1935,1.82,sim
4463,25068,1.96,sim
4460,8708,1.67,sim
4460,15504,1.82,sim
4458,6722,1.93,sim
4457,23036,1.96,sim
4455,4447,0.0,same
4454,16719,1.0,sim
4454,23898,1.07,sim
4454,19486,1.09,sim
4454,8608,1.27,sim
4454,10389,1.3,sim
4454,3482,1.31,sim
4454,20570,1.37,sim
4454,3780,1.41,sim
4454,154,1.45,sim
4442,16885,1.4,sim
4442,16882,1.4,sim
4442,23650,1.52,sim
4442,23654,1.52,sim
4442,9826,1.53,sim
4442,13727,1.58,sim
4442,10491,1.6,sim
4442,8511,1.65,sim
4442,22388,1.65,sim
4431,501,0.86,sim
4431,5680,1.4,sim
4431,491,1.67,sim
4431,15211,1.9,sim
4431,7403,1.98,sim
4429,14548,0.0,same
4429,2575,0.0,same
4429,14383,0.0,same
4429,24402,0.0,same
4429,9583,0.0,same
4429,2184,0.0,same
4429,931,0.0,same
4429,23560,0.0,same
4429,777,0.0,same
4429,2533,0.0,same
4426,15714,0.07,sim
4426,15289,0.13,sim
4426,15726,0.13,sim
4426,8614,0.13,sim
4426,17229,0.16,sim
4426,19960,0.16,sim
4426,10801,0.2,sim
4426,15716,0.24,sim
4426,15732,0.24,sim
4412,13307,0.0,same
4412,13319,0.0,same
4412,2791,0.0,same
4412,2794,0.0,same
4412,2783,0.0,same
4412,13309,0.0,same
4412,13321,0.0,same
4412,6382,0.0,same
4412,13355,0.0,same
4412,20216,0.0,same
4409,14645,0.91,sim
4409,4404,0.96,sim
4409,1912,1.12,sim
4409,17235,1.13,sim
4409,4405,1.14,sim
4409,2971,1.22,sim
4409,8208,1.26,sim
4409,12258,1.28,sim
4409,8194,1.29,sim
4408,13054,0.59,sim
4408,20859,0.59,sim
4408,4404,0.76,sim
4408,3545,0.86,sim
4408,3809,0.94,sim
4408,22040,0.94,sim
4408,16888,1.02,sim
4408,1912,1.08,sim
4408,17235,1.08,sim
4405,4409,1.14,sim
4405,14645,1.26,sim
4405,17241,1.36,sim
4405,4404,1.37,sim
4405,1912,1.39,sim
4405,2971,1.41,sim
4405,12268,1.43,sim
4405,23201,1.44,sim
4405,8208,1.46,sim
4404,16888,0.56,sim
4404,17235,0.61,sim
4404,4408,0.76,sim
4404,13054,0.83,sim
4404,20859,0.83,sim
4404,4409,0.96,sim
4404,17241,1.0,sim
4404,3809,1.11,sim
4404,22040,1.11,sim
4402,4388,0.07,sim
4402,7160,1.18,sim
4402,14854,1.2,sim
4402,5375,1.33,sim
4402,14725,1.36,sim
4402,15674,1.36,sim
4402,17852,1.39,sim
4402,7229,1.43,sim
4402,8803,1.46,sim
4400,14080,1.72,sim
4400,14018,1.99,sim
4399,9695,0.72,sim
4399,9691,0.72,sim
4399,9687,0.73,sim
4399,9693,0.73,sim
4399,14011,0.85,sim
4399,4392,0.86,sim
4399,3647,0.88,sim
4399,7981,1.07,sim
4399,7710,1.12,sim
4398,4387,0.0,same
4398,4851,1.49,sim
4398,6711,1.56,sim
4398,4866,1.57,sim
4398,4856,1.57,sim
4398,25342,1.58,sim
4398,4228,1.63,sim
4398,14272,1.65,sim
4398,21591,1.69,sim
4397,19793,0.32,sim
4397,19787,0.32,sim
4397,526,1.12,sim
4397,524,1.12,sim
4397,25087,1.13,sim
4397,530,1.15,sim
4397,2171,1.18,sim
4397,3923,1.19,sim
4397,20006,1.24,sim
4396,14190,1.29,sim
4396,16635,1.41,sim
4396,13447,1.44,sim
4396,5783,1.51,sim
4396,5774,1.52,sim
4396,19057,1.52,sim
4396,10144,1.54,sim
4396,8598,1.59,sim
4396,8255,1.6,sim
4395,16150,0.0,same
4395,11445,0.0,same
